index,Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Condition,Measure ID,Measure Name,Score,Sample,Footnote,Measure Start Date,Measure End Date,Location
914,10064F,MIAMI VA MEDICAL CENTER,1201 N W 16TH STREET,MIAMI,FL,33125,MIAMI-DADE,3053244455,Emergency Department (ED) Measures,OP-23,Head CT results,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"1201 N W 16TH STREET
MIAMI, FL
(25.790451, -80.215294)"
915,22010F,VA BOSTON HEALTHCARE SYSTEM - JAMAICA PLAIN,150 S. HUNTINGTON AVENUE,JAMAICA PLAIN,MA,2130,SUFFOLK,6172329500,Emergency Department (ED) Measures,OP-21,Median time to pain med,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"150 S. HUNTINGTON AVENUE
JAMAICA PLAIN, MA
(42.327573, -71.110928)"
916,33011F,BATH VA MEDICAL CENTER,76 VETERANS AVE.,BATH,NY,14810,STEUBEN,6076644000,Acute Myocardial Infarction (AMI),OP-1,Median Time to Fibrinolysis,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"76 VETERANS AVE.
BATH, NY
(42.34328, -77.344933)"
917,07003F,WEST HAVEN VA MEDICAL CENTER,950 CAMPBELL AVENUE,WEST HAVEN,CT,6516,NEW HAVEN,2039325711,Acute Myocardial Infarction (AMI),OP-3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"950 CAMPBELL AVENUE
WEST HAVEN, CT
(41.284944, -72.957522)"
918,39009F,PHILADELPHIA VA MEDICAL CENTER,3900 WOODLAND AVENUE,PHILADELPHIA,PA,19104,PHILADELPHI,2158235857,Preventative Care Measures,IMM-2,Patients assessed and given influenza vaccination,59,539,2 - Data submitted were based on a sample of cases/patients.,10/1/2016,3/31/2017,"3900 WOODLAND AVENUE
PHILADELPHIA, PA
(39.949643, -75.200386)"
919,49010F,RICHMOND VA MEDICAL CENTER,1201 BROAD ROCK BOULEVARD,RICHMOND,VA,23249,RICHMOND CI,8046755000,Blood clot prevention and treatment,VTE-6,Hospital acquired potentially preventable venous thromboembolism,Not Available,3,1 - The number of cases/patients is too few to report. 3 - Results are based on a shorter time period than required.,4/1/2016,3/31/2017,"1201 BROAD ROCK BOULEVARD
RICHMOND, VA
(37.498719, -77.470208)"
920,39006F,LEBANON VA MEDICAL CENTER,1700 SOUTH LINCOLN AVENUE,LEBANON,PA,17042,LEBANON,7172285901,Emergency Department (ED) Measures,OP-21,Median time to pain med,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"1700 SOUTH LINCOLN AVENUE
LEBANON, PA
(40.314267, -76.408065)"
921,39004F,COATESVILLE VA MEDICAL CENTER,1400 BLACK HORSE HILL ROAD,COATESVILLE,PA,19320,CHESTER,6103847711,Emergency Department (ED) Measures,OP-21,Median time to pain med,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"1400 BLACK HORSE HILL ROAD
COATESVILLE, PA
(39.999488, -75.799094)"
922,10065F,W PALM BEACH VA MEDICAL CENTER,7305 N. MILITARY TRAIL,WEST PALM BEACH,FL,33410,PALM BEACH,5614228600,Acute Myocardial Infarction (AMI),OP-3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"7305 N. MILITARY TRAIL
WEST PALM BEACH, FL
(26.784077, -80.107329)"
923,10065F,W PALM BEACH VA MEDICAL CENTER,7305 N. MILITARY TRAIL,WEST PALM BEACH,FL,33410,PALM BEACH,5614228600,Acute Myocardial Infarction (AMI),OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"7305 N. MILITARY TRAIL
WEST PALM BEACH, FL
(26.784077, -80.107329)"
924,44013F,MEMPHIS VA MEDICAL CENTER,1030 JEFFERSON AVENUE,MEMPHIS,TN,38104,SHELBY,9015777200,Emergency Department (ED) Measures,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"1030 JEFFERSON AVENUE
MEMPHIS, TN
(35.142527, -90.025951)"
925,51005F,MARTINSBURG VA MEDICAL CENTER,510 BUTLER AVE.,MARTINSBURG,WV,25405,BERKELEY,3042630811,Acute Myocardial Infarction (AMI),OP-5,Median Time to ECG,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"510 BUTLER AVE.
MARTINSBURG, WV
(39.415029, -77.914014)"
926,39004F,COATESVILLE VA MEDICAL CENTER,1400 BLACK HORSE HILL ROAD,COATESVILLE,PA,19320,CHESTER,6103847711,Emergency Department (ED) Measures,ED-1b,Median time from ED arrival to ED departure for admitted ED patients,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"1400 BLACK HORSE HILL ROAD
COATESVILLE, PA
(39.999488, -75.799094)"
927,39005F,ERIE VA MEDICAL CENTER,135 EAST 38TH STREET,ERIE,PA,16504,ERIE,8148602576,Emergency Department (ED) Measures,ED-1b,Median time from ED arrival to ED departure for admitted ED patients,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"135 EAST 38TH STREET
ERIE, PA
(42.102954, -80.064715)"
928,34017F,W.G. (BILL) HEFNER SALISBURY VA MEDICAL CENTER,1601 BRENNER AVENUE,SALISBURY,NC,28144,ROWAN,7046389000,Acute Myocardial Infarction (AMI),OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"1601 BRENNER AVENUE
SALISBURY, NC
(35.683593, -80.486145)"
929,11031F,DUBLIN VA MEDICAL CENTER,1826 VETERANS BOULEVARD,DUBLIN,GA,31021,LAURENS,4782772701,Acute Myocardial Infarction (AMI),OP-4,Aspirin at Arrival,76,21,,4/1/2016,3/31/2017,"1826 VETERANS BOULEVARD
DUBLIN, GA
(32.539309, -82.943102)"
930,33015F,VA HUDSON VALLEY HEALTHCARE SYSTEM,2094 ALBANY POST ROAD,MONTROSE,NY,10548,WESTCHESTER,9147374400,Emergency Department (ED) Measures,OP-21,Median time to pain med,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"2094 ALBANY POST ROAD
MONTROSE, NY
(41.244518, -73.9261)"
931,49011F,SALEM VA MEDICAL CENTER,1970 ROANOKE BOULEVARD,SALEM,VA,24153,SALEM,5409822463,Acute Myocardial Infarction (AMI),OP-3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"1970 ROANOKE BOULEVARD
SALEM, VA
(37.276804, -80.021604)"
932,18006F,LOUISVILLE VA MEDICAL CENTER,800 ZORN AVENUE,LOUISVILLE,KY,40206,JEFFERSON,5022874000,Acute Myocardial Infarction (AMI),OP-1,Median Time to Fibrinolysis,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"800 ZORN AVENUE
LOUISVILLE, KY
(38.270722, -85.694074)"
933,42011F,COLUMBIA SC VA MEDICAL CENTER,6439 GARNERS FERRY ROAD,COLUMBIA,SC,29209,RICHLAND,8036957980,Acute Myocardial Infarction (AMI),OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"6439 GARNERS FERRY ROAD
COLUMBIA, SC
(33.979149, -80.960977)"
934,34013F,FAYETTEVILLE NC VA MEDICAL CENTER,2300 RAMSEY STREET,FAYETTEVILLE,NC,28301,CUMBERLAND,9104882120,Blood clot prevention and treatment,VTE-6,Hospital acquired potentially preventable venous thromboembolism,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"2300 RAMSEY STREET
FAYETTEVILLE, NC
(35.089013, -78.878476)"
935,36001F,CLEVELAND-WADE PARK VA MEDICAL CENTER,10701 EAST BLVD,CLEVELAND,OH,44106,CUYAHOGA,2167913800,Emergency Department (ED) Measures,ED-1b,Median time from ED arrival to ED departure for admitted ED patients,260,47,2 - Data submitted were based on a sample of cases/patients.,4/1/2016,3/31/2017,"10701 EAST BLVD
CLEVELAND, OH
(41.51251, -81.613526)"
936,21020F,VA MARYLAND HEALTHCARE SYSTEM - BALTIMORE,10 NORTH GREENE STREET,BALTIMORE,MD,21201,BALTIMORE C,4106057016,Emergency Department (ED) Measures,OP-21,Median time to pain med,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"10 NORTH GREENE STREET
BALTIMORE, MD
(39.289736, -76.623709)"
937,52002F,TOMAH VA MEDICAL CENTER,500 EAST VETERANS STREET,TOMAH,WI,54660,MONROE,6083723971,Acute Myocardial Infarction (AMI),OP-1,Median Time to Fibrinolysis,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"500 EAST VETERANS STREET
TOMAH, WI
(44.001108, -90.49392)"
938,33017F,VA NEW YORK HARBOR HEALTHCARE SYSTEM - NY DIV.,423 EAST 23RD STREET,NEW YORK,NY,10010,NEW YORK,2126867500,Preventative Care Measures,IMM-2,Patients assessed and given influenza vaccination,95,581,2 - Data submitted were based on a sample of cases/patients.,10/1/2016,3/31/2017,"423 EAST 23RD STREET
NEW YORK, NY
(40.736288, -73.977119)"
939,11031F,DUBLIN VA MEDICAL CENTER,1826 VETERANS BOULEVARD,DUBLIN,GA,31021,LAURENS,4782772701,Emergency Department (ED) Measures,ED-2b,Admit Decision Time to ED Departure Time for Admitted Patients,117,179,2 - Data submitted were based on a sample of cases/patients.,4/1/2016,3/31/2017,"1826 VETERANS BOULEVARD
DUBLIN, GA
(32.539309, -82.943102)"
940,39009F,PHILADELPHIA VA MEDICAL CENTER,3900 WOODLAND AVENUE,PHILADELPHIA,PA,19104,PHILADELPHI,2158235857,Acute Myocardial Infarction (AMI),OP-1,Median Time to Fibrinolysis,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"3900 WOODLAND AVENUE
PHILADELPHIA, PA
(39.949643, -75.200386)"
941,42011F,COLUMBIA SC VA MEDICAL CENTER,6439 GARNERS FERRY ROAD,COLUMBIA,SC,29209,RICHLAND,8036957980,Emergency Department (ED) Measures,ED-1b,Median time from ED arrival to ED departure for admitted ED patients,264,403,2 - Data submitted were based on a sample of cases/patients.,4/1/2016,3/31/2017,"6439 GARNERS FERRY ROAD
COLUMBIA, SC
(33.979149, -80.960977)"
942,51004F,HUNTINGTON VA MEDICAL CENTER,1540 SPRING VALLEY ROAD,HUNTINGTON,WV,25704,WAYNE,3044290241,Blood clot prevention and treatment,VTE-6,Hospital acquired potentially preventable venous thromboembolism,Not Available,6,1 - The number of cases/patients is too few to report.,4/1/2016,3/31/2017,"1540 SPRING VALLEY ROAD
HUNTINGTON, WV
(38.384145, -82.517504)"
943,11030F,AUGUSTA VA MEDICAL CENTER,1 FREEDOM WAY,AUGUSTA,GA,30904,RICHMOND,7068232201,Blood clot prevention and treatment,VTE-6,Hospital acquired potentially preventable venous thromboembolism,Not Available,2,1 - The number of cases/patients is too few to report. 3 - Results are based on a shorter time period than required.,4/1/2016,3/31/2017,"1 FREEDOM WAY
AUGUSTA, GA
(33.468204, -82.025292)"
944,14003F,JESSE BROWN VA MEDICAL CENTER - VA CHICAGO,820 S DAMEN STREET,CHICAGO,IL,60612,COOK,3125698387,Emergency Department (ED) Measures,OP-20,Door to diagnostic eval,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"820 S DAMEN STREET
CHICAGO, IL
(41.870597, -87.676429)"
945,36003F,CINCINNATI VA MEDICAL CENTER,3200 VINE STREET,CINCINNATI,OH,45220,HAMILTON,5138613100,Blood clot prevention and treatment,VTE-6,Hospital acquired potentially preventable venous thromboembolism,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"3200 VINE STREET
CINCINNATI, OH
(39.137762, -84.509485)"
946,21020F,VA MARYLAND HEALTHCARE SYSTEM - BALTIMORE,10 NORTH GREENE STREET,BALTIMORE,MD,21201,BALTIMORE C,4106057016,Emergency Department (ED) Measures,OP-20,Door to diagnostic eval,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"10 NORTH GREENE STREET
BALTIMORE, MD
(39.289736, -76.623709)"
947,23037F,DETROIT (JOHN D. DINGELL) VA MEDICAL CENTER,4646 JOHN R.,DETROIT,MI,48201,WAYNE,3135761000,Acute Myocardial Infarction (AMI),OP-1,Median Time to Fibrinolysis,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"4646 JOHN R.
DETROIT, MI
(42.35519, -83.060409)"
948,11029F,DECATUR (ATLANTA) VA MEDICAL CENTER,1670 CLAIRMONT ROAD,DECATUR,GA,30033,DEKALB,4043216111,Emergency Department (ED) Measures,ED-2b,Admit Decision Time to ED Departure Time for Admitted Patients,294,644,2 - Data submitted were based on a sample of cases/patients.,4/1/2016,3/31/2017,"1670 CLAIRMONT ROAD
DECATUR, GA
(33.802903, -84.310504)"
949,22010F,VA BOSTON HEALTHCARE SYSTEM - JAMAICA PLAIN,150 S. HUNTINGTON AVENUE,JAMAICA PLAIN,MA,2130,SUFFOLK,6172329500,Emergency Department (ED) Measures,ED-2b,Admit Decision Time to ED Departure Time for Admitted Patients,178,378,2 - Data submitted were based on a sample of cases/patients.,4/1/2016,3/31/2017,"150 S. HUNTINGTON AVENUE
JAMAICA PLAIN, MA
(42.327573, -71.110928)"
950,22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,1053,HAMPSHIRE,4135844040,Preventative Care Measures,IMM-2,Patients assessed and given influenza vaccination,93,285,2 - Data submitted were based on a sample of cases/patients.,10/1/2016,3/31/2017,"421 N MAIN ST
LEEDS, MA
(42.348903, -72.689068)"
951,52002F,TOMAH VA MEDICAL CENTER,500 EAST VETERANS STREET,TOMAH,WI,54660,MONROE,6083723971,Emergency Department (ED) Measures,ED-1b,Median time from ED arrival to ED departure for admitted ED patients,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"500 EAST VETERANS STREET
TOMAH, WI
(44.001108, -90.49392)"
952,14007F,HINES VA MEDICAL CENTER,5000 SOUTH 5TH AVENUE,HINES,IL,60141,COOK,7082028387,Emergency Department (ED) Measures,ED-2b,Admit Decision Time to ED Departure Time for Admitted Patients,193,603,2 - Data submitted were based on a sample of cases/patients.,4/1/2016,3/31/2017,"5000 SOUTH 5TH AVENUE
HINES, IL
(41.86061, -87.84081)"
953,18006F,LOUISVILLE VA MEDICAL CENTER,800 ZORN AVENUE,LOUISVILLE,KY,40206,JEFFERSON,5022874000,Acute Myocardial Infarction (AMI),OP-5,Median Time to ECG,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"800 ZORN AVENUE
LOUISVILLE, KY
(38.270722, -85.694074)"
954,39009F,PHILADELPHIA VA MEDICAL CENTER,3900 WOODLAND AVENUE,PHILADELPHIA,PA,19104,PHILADELPHI,2158235857,Emergency Department (ED) Measures,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"3900 WOODLAND AVENUE
PHILADELPHIA, PA
(39.949643, -75.200386)"
955,33016F,BRONX VA MEDICAL CENTER,130 WEST KINGSBRIDGE ROAD,BRONX,NY,10468,BRONX,7185849000,Blood clot prevention and treatment,VTE-6,Hospital acquired potentially preventable venous thromboembolism,Not Available,1,1 - The number of cases/patients is too few to report. 3 - Results are based on a shorter time period than required.,4/1/2016,3/31/2017,"130 WEST KINGSBRIDGE ROAD
BRONX, NY
(40.868985, -73.902909)"
956,11031F,DUBLIN VA MEDICAL CENTER,1826 VETERANS BOULEVARD,DUBLIN,GA,31021,LAURENS,4782772701,Blood clot prevention and treatment,VTE-6,Hospital acquired potentially preventable venous thromboembolism,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"1826 VETERANS BOULEVARD
DUBLIN, GA
(32.539309, -82.943102)"
957,33016F,BRONX VA MEDICAL CENTER,130 WEST KINGSBRIDGE ROAD,BRONX,NY,10468,BRONX,7185849000,Emergency Department (ED) Measures,OP-20,Door to diagnostic eval,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"130 WEST KINGSBRIDGE ROAD
BRONX, NY
(40.868985, -73.902909)"
958,10057F,VA NORTH FLORIDA/SOUTH GEORGIA HEALTHCARE SYSTEM,1601 S W ARCHER ROAD,GAINESVILLE,FL,32608,ALACHUA,3523761611,Emergency Department (ED) Measures,ED-1b,Median time from ED arrival to ED departure for admitted ED patients,332,795,2 - Data submitted were based on a sample of cases/patients.,4/1/2016,3/31/2017,"1601 S W ARCHER ROAD
GAINESVILLE, FL
(29.638214, -82.345877)"
959,10065F,W PALM BEACH VA MEDICAL CENTER,7305 N. MILITARY TRAIL,WEST PALM BEACH,FL,33410,PALM BEACH,5614228600,Emergency Department (ED) Measures,ED-1b,Median time from ED arrival to ED departure for admitted ED patients,341,615,2 - Data submitted were based on a sample of cases/patients.,4/1/2016,3/31/2017,"7305 N. MILITARY TRAIL
WEST PALM BEACH, FL
(26.784077, -80.107329)"
960,34012F,DURHAM VA MEDICAL CENTER,508 FULTON STREET,DURHAM,NC,27705,DURHAM,9192860411,Acute Myocardial Infarction (AMI),OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"508 FULTON STREET
DURHAM, NC
(36.009188, -78.937226)"
961,23011F,VA ANN ARBOR HEALTHCARE SYSTEM,2215 FULLER ROAD,ANN ARBOR,MI,48105,WASHTENAW,7347697100,Acute Myocardial Infarction (AMI),OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"2215 FULLER ROAD
ANN ARBOR, MI
(42.287103, -83.712175)"
962,34012F,DURHAM VA MEDICAL CENTER,508 FULTON STREET,DURHAM,NC,27705,DURHAM,9192860411,Emergency Department (ED) Measures,OP-20,Door to diagnostic eval,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"508 FULTON STREET
DURHAM, NC
(36.009188, -78.937226)"
963,49011F,SALEM VA MEDICAL CENTER,1970 ROANOKE BOULEVARD,SALEM,VA,24153,SALEM,5409822463,Emergency Department (ED) Measures,OP-20,Door to diagnostic eval,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"1970 ROANOKE BOULEVARD
SALEM, VA
(37.276804, -80.021604)"
964,36008F,CHILLICOTHE VA MEDICAL CENTER,17273 STATE ROUTE 104,CHILLICOTHE,OH,45601,ROSS,7407731141,Preventative Care Measures,IMM-2,Patients assessed and given influenza vaccination,97,292,2 - Data submitted were based on a sample of cases/patients.,10/1/2016,3/31/2017,"17273 STATE ROUTE 104
CHILLICOTHE, OH
(39.390327, -83.012669)"
965,33024F,SYRACUSE VA MEDICAL CENTER,800 IRVING AVE.,SYRACUSE,NY,13210,ONONDAGA,3154254400,Emergency Department (ED) Measures,OP-20,Door to diagnostic eval,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"800 IRVING AVE.
SYRACUSE, NY
(43.038832, -76.138151)"
966,01014F,BIRMINGHAM VA MEDICAL CENTER,700 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,2059334515,Emergency Department (ED) Measures,OP-21,Median time to pain med,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"700 SOUTH 19TH STREET
BIRMINGHAM, AL
(33.504722, -86.800922)"
967,39004F,COATESVILLE VA MEDICAL CENTER,1400 BLACK HORSE HILL ROAD,COATESVILLE,PA,19320,CHESTER,6103847711,Acute Myocardial Infarction (AMI),OP-1,Median Time to Fibrinolysis,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"1400 BLACK HORSE HILL ROAD
COATESVILLE, PA
(39.999488, -75.799094)"
968,39006F,LEBANON VA MEDICAL CENTER,1700 SOUTH LINCOLN AVENUE,LEBANON,PA,17042,LEBANON,7172285901,Preventative Care Measures,IMM-2,Patients assessed and given influenza vaccination,87,293,2 - Data submitted were based on a sample of cases/patients.,10/1/2016,3/31/2017,"1700 SOUTH LINCOLN AVENUE
LEBANON, PA
(40.314267, -76.408065)"
969,40003F,SAN JUAN VA MEDICAL CENTER,10 CALLE CASIA,SAN JUAN,PR,921,SAN JUAN,8004498729,Acute Myocardial Infarction (AMI),OP-1,Median Time to Fibrinolysis,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"10 CALLE CASIA
SAN JUAN, PR
(18.391963, -66.080443)"
970,36007F,DAYTON VA MEDICAL CENTER,4100 WEST THIRD STREET,DAYTON,OH,45428,MONTGOMERY,9372686511,Acute Myocardial Infarction (AMI),OP-5,Median Time to ECG,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"4100 WEST THIRD STREET
DAYTON, OH
(39.749383, -84.253134)"
971,36007F,DAYTON VA MEDICAL CENTER,4100 WEST THIRD STREET,DAYTON,OH,45428,MONTGOMERY,9372686511,Emergency Department (ED) Measures,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/2016,3/31/2017,"4100 WEST THIRD STREET
DAYTON, OH
(39.749383, -84.253134)"
